Bathrooms,Bedrooms,Condition,Date,Floors,Grade,Id,Nearest,View,Waterfront,Yr Built,Yr Renovated,Zipcode,Lat,Long,Price,Sqft Above,Sqft Basement,Sqft Living,Sqft Living15,Sqft Lot,Sqft Lot15
2.75,4,3,10/21/2014,1,8,826069180,Mid_Farthest,0,0,1/1/1979,0,98077,47.752,-122.073,440000,1550,480,2030,2510,56192,44866
2.5,3,4,10/2/2014,2,8,826069184,Mid_Farthest,0,0,1/1/1978,0,98077,47.7573,-122.07,535000,1960,0,1960,2020,47044,29004
2.25,3,3,8/14/2014,2,9,826079047,Farthest,0,0,1/1/1994,0,98019,47.754,-121.942,500000,2990,0,2990,2840,216057,215622
2,3,3,3/24/2015,1,7,826079094,Farthest,0,0,1/1/1997,0,98019,47.7576,-121.934,330000,1400,0,1400,2230,218252,218222
2.5,4,3,7/14/2014,2,8,827000110,Mid_Farthest,0,0,1/1/2004,0,98031,47.3934,-122.184,308000,2330,0,2330,2330,4606,5783
3,5,3,10/9/2014,1,7,829000160,Mid_Nearest,0,0,1/1/1993,0,98108,47.5482,-122.294,311000,1220,800,2020,2130,5917,5529
1.5,2,3,4/21/2015,3,8,832700170,Mid_Nearest,0,0,1/1/2009,0,98133,47.7235,-122.352,319000,1090,0,1090,1090,847,1118
1.5,3,3,10/3/2014,3,8,832700240,Mid_Nearest,0,0,1/1/2009,0,98133,47.7236,-122.353,325000,1270,0,1270,1090,1067,1118
1.5,3,3,2/13/2015,3,8,832700270,Mid_Nearest,0,0,1/1/2009,0,98133,47.7235,-122.353,318000,1240,0,1240,1240,983,1026
2.5,3,3,2/9/2015,3,8,832700320,Mid_Nearest,0,0,1/1/2009,0,98133,47.7236,-122.353,348000,1490,0,1490,1270,2478,1156
1,2,4,6/20/2014,1,6,835000055,Farthest,0,0,1/1/1948,0,98002,47.301,-122.226,175000,1020,0,1020,1200,5130,6497
1.5,4,4,2/25/2015,2,6,844000180,Farthest,0,0,1/1/1900,1996,98010,47.3124,-122.003,200000,1080,700,1780,1750,8000,9147
2.5,3,4,2/11/2015,2,7,844000225,Farthest,0,0,1/1/1989,0,98010,47.311,-122.003,267000,1690,0,1690,1580,10336,7700
1.5,4,4,3/3/2015,1.5,6,844000375,Farthest,0,0,1/1/1968,0,98010,47.3103,-122.006,335000,1840,1320,3160,1540,19745,8611
1,3,5,12/23/2014,1,5,844000425,Farthest,0,0,1/1/1900,0,98010,47.3091,-122.006,199999,960,0,960,1330,10815,10815
1.75,3,3,6/26/2014,1,6,844000965,Farthest,0,0,1/1/2014,0,98010,47.3095,-122.002,224000,1500,0,1500,1320,11968,11303
2.5,4,5,1/28/2015,2,7,844001052,Farthest,0,0,1/1/1999,0,98010,47.3107,-122.001,365000,1904,0,1904,1560,8200,12426
1,3,5,10/28/2014,1,5,844001140,Farthest,0,0,1/1/1906,0,98010,47.3106,-121.999,206000,1050,0,1050,970,5233,7500
1,2,4,3/26/2015,1,5,844001145,Farthest,0,0,1/1/1906,0,98010,47.3107,-121.999,208500,880,0,880,1010,4814,6160
2.5,5,4,4/29/2015,1,7,844001485,Farthest,0,0,1/1/1971,0,98010,47.3073,-122.006,320900,1400,800,2200,1360,8500,8855
2.5,4,3,5/20/2014,2,9,847100021,Mid_Farthest,0,0,1/1/2006,0,98059,47.4876,-122.146,515000,2670,0,2670,2880,8765,8765
2.75,4,3,4/16/2015,2,8,847100046,Mid_Farthest,0,0,1/1/2012,0,98059,47.4865,-122.143,600000,3110,0,3110,2610,11225,8535
2.75,4,3,9/17/2014,2,8,847100047,Mid_Farthest,0,0,1/1/2012,0,98059,47.4863,-122.143,579000,3220,0,3220,2820,9825,8566
1.75,3,3,8/18/2014,2,6,847100078,Mid_Farthest,0,0,1/1/1943,2005,98059,47.4837,-122.148,330000,1850,0,1850,2660,14986,10650
1,3,5,6/19/2014,2,7,853000261,Farthest,0,0,1/1/1905,0,98022,47.2053,-121.993,197500,1330,0,1330,1710,5412,10825
5.5,5,4,7/1/2014,1,13,853200010,Nearest,2,0,1/1/1978,0,98004,47.6229,-122.22,3800000,4320,2730,7050,5070,42840,20570
2.5,5,3,4/28/2015,1.5,9,853200040,Nearest,2,0,1/1/1918,2003,98004,47.623,-122.218,2410000,3600,1000,4600,5500,23250,20066
2.5,6,3,3/25/2015,2,8,853400240,Mid_Farthest,0,0,1/1/1969,0,98177,47.7209,-122.372,847000,3010,0,3010,2560,17864,11532
3.5,4,3,7/10/2014,2,11,853600020,Farthest,0,0,1/1/1998,0,98014,47.615,-121.954,840000,3840,0,3840,2430,85728,42643
4.25,4,3,5/24/2014,2,11,853600150,Farthest,0,0,1/1/1998,0,98014,47.6113,-121.952,1680000,5584,0,5584,5030,68257,101901
4.5,5,3,8/28/2014,3,11,853600310,Farthest,0,0,1/1/2000,0,98014,47.6085,-121.952,1610000,6085,0,6085,4830,142725,128457
1.5,3,3,1/7/2015,1,7,854000165,Mid_Farthest,0,0,1/1/1956,0,98148,47.4536,-122.33,285000,1400,0,1400,1280,7582,7872
2.25,4,3,2/25/2015,2,8,855700170,Nearest,0,0,1/1/1979,0,98034,47.728,-122.206,482000,2240,0,2240,2240,8322,6448
4.75,5,3,5/21/2014,2,11,856000195,Nearest,2,0,1/1/2005,0,98033,47.6864,-122.215,2700000,3745,1560,5305,2960,8401,7200
1,3,4,2/3/2015,1,7,856000255,Nearest,0,0,1/1/1956,0,98033,47.6874,-122.214,765000,1270,0,1270,2260,6500,7200
4.25,4,3,3/23/2015,2,11,856000635,Nearest,1,0,1/1/2002,0,98033,47.6882,-122.214,2230000,3910,790,4700,2370,10800,7680
2.5,4,3,11/6/2014,2,10,856000985,Nearest,0,0,1/1/2003,0,98033,47.6906,-122.213,1430000,2910,0,2910,2480,7364,8400
2.5,4,3,2/23/2015,2,10,856001130,Nearest,0,0,1/1/2001,0,98033,47.6903,-122.213,1360000,3560,0,3560,1660,8960,7680
2.5,3,3,8/14/2014,2,8,859000018,Mid_Nearest,0,0,1/1/2008,0,98106,47.525,-122.366,342000,1320,420,1740,1740,2226,1789
2.5,3,3,8/19/2014,2,8,859000022,Mid_Nearest,0,0,1/1/2008,0,98106,47.5248,-122.365,330000,1320,420,1740,1740,1844,1789
1,1,1,10/2/2014,1,5,859000110,Mid_Nearest,0,0,1/1/1928,0,98106,47.5252,-122.362,125000,500,0,500,1350,7440,7440
2,4,3,12/3/2014,1,7,859000160,Mid_Nearest,0,0,1/1/1930,2006,98106,47.5252,-122.361,375000,970,750,1720,1160,2410,1404
1,6,3,2/6/2015,2,7,862000020,Nearest,0,0,1/1/1954,0,98004,47.6255,-122.209,800000,1430,0,1430,2450,20620,10080
2.25,4,4,6/12/2014,1,9,865100055,Mid_Nearest,0,0,1/1/1957,0,98007,47.6042,-122.147,900000,2460,0,2460,2830,44431,44431
3,5,3,10/13/2014,1,8,866400040,Nearest,0,0,1/1/2009,0,98034,47.7271,-122.228,540000,1580,990,2570,2020,5590,10500
1.5,4,4,10/1/2014,1,8,868000175,Mid_Farthest,0,0,1/1/1950,0,98177,47.7081,-122.374,849000,1440,1000,2440,2140,8040,7920
1,4,3,6/17/2014,1.5,7,868000305,Mid_Farthest,0,0,1/1/1946,0,98177,47.7055,-122.372,554000,1120,0,1120,1370,7104,7104
2,3,3,9/5/2014,2,8,868000415,Mid_Farthest,0,0,1/1/1945,1986,98177,47.7053,-122.374,643500,1650,0,1650,1730,7104,7104
1.75,3,4,7/2/2014,1,7,868000530,Mid_Farthest,0,0,1/1/1956,0,98177,47.7057,-122.374,645000,1370,900,2270,2270,11472,8340
2,3,4,8/19/2014,1,9,868000575,Mid_Farthest,2,0,1/1/1955,0,98177,47.7077,-122.378,998800,2250,0,2250,2880,8000,10960
2.5,4,4,12/31/2014,1.5,9,868000615,Mid_Farthest,0,0,1/1/1939,0,98177,47.7076,-122.377,1230000,2200,400,2600,2840,11542,10960
2.5,3,4,7/8/2014,1,7,868000905,Mid_Farthest,0,0,1/1/1941,1998,98177,47.7047,-122.378,950000,1750,1730,3480,3010,7800,9918
2.25,4,4,9/15/2014,1,9,868001030,Mid_Farthest,0,0,1/1/1951,0,98177,47.7027,-122.378,1150000,1870,1870,3740,2610,18000,10902
1.75,3,4,10/29/2014,1,7,868001295,Mid_Farthest,0,0,1/1/1942,0,98177,47.7045,-122.379,650000,1240,420,1660,3110,10819,11853
3.5,4,4,3/5/2015,2,9,868001402,Mid_Farthest,1,0,1/1/1979,0,98177,47.7058,-122.379,1000000,2060,1120,3180,2850,12528,11410
3,3,4,1/27/2015,1,9,868001435,Mid_Farthest,4,0,1/1/1949,1993,98177,47.7067,-122.38,2230000,1960,1490,3450,3220,16740,12528
1.5,3,3,2/6/2015,2,10,868001705,Mid_Farthest,3,0,1/1/1940,0,98177,47.7018,-122.381,1470000,2130,350,2480,2860,9900,9288
1,3,5,3/16/2015,1,8,868001790,Mid_Farthest,3,0,1/1/1940,0,98177,47.7028,-122.385,1300000,1680,360,2040,2300,7936,10080
2.25,3,4,2/25/2015,1,10,868002015,Mid_Farthest,3,0,1/1/1953,0,98177,47.7035,-122.385,1330000,2260,700,2960,2960,8330,8840
2.25,4,3,6/19/2014,1,8,868002080,Mid_Farthest,2,0,1/1/1959,0,98177,47.7023,-122.388,899000,1440,930,2370,3280,6000,8843
2.75,3,3,3/4/2015,1.5,9,868002335,Mid_Farthest,4,0,1/1/1975,0,98177,47.7039,-122.385,1430000,1480,1230,2710,2960,9204,10080
2.5,3,3,1/20/2015,2,8,869700050,Mid_Farthest,0,0,1/1/1998,0,98059,47.4915,-122.155,316000,1490,0,1490,1310,4078,2767
2.5,3,3,7/29/2014,2,8,869700060,Mid_Farthest,0,0,1/1/1999,0,98059,47.4914,-122.155,315000,1260,0,1260,1310,2767,2767
2.5,3,3,8/11/2014,2,8,869700140,Mid_Farthest,0,0,1/1/1999,0,98059,47.4909,-122.154,292000,1560,0,1560,1310,2740,2698
2.5,3,3,8/6/2014,2,8,869700320,Mid_Farthest,0,0,1/1/1999,0,98059,47.4908,-122.154,300000,1260,0,1260,1310,3855,3344
2.5,2,3,4/29/2015,2,8,869700350,Mid_Farthest,0,0,1/1/1999,0,98059,47.4911,-122.154,330000,1310,0,1310,1310,2915,3425
2.5,3,3,4/10/2015,2,8,869700370,Mid_Farthest,0,0,1/1/1999,0,98059,47.4913,-122.154,350000,1630,0,1630,1420,3425,3425
1,2,4,11/20/2014,1,6,871000065,Mid_Farthest,0,0,1/1/1943,0,98199,47.6534,-122.404,419000,720,0,720,1030,4592,5816
1,3,4,12/11/2014,1,8,871000155,Mid_Farthest,0,0,1/1/1953,0,98199,47.6524,-122.404,665000,1300,350,1650,1440,5102,5102
2,2,3,12/2/2014,1,7,871000170,Mid_Farthest,0,0,1/1/1952,0,98199,47.652,-122.404,535000,1020,350,1370,1550,3827,5102
2,4,4,5/9/2015,1,8,871000435,Mid_Farthest,2,0,1/1/1949,0,98199,47.6506,-122.405,812000,1310,1070,2380,1810,6122,5202
1.5,2,3,12/5/2014,1,7,871000515,Mid_Farthest,0,0,1/1/1939,0,98199,47.6511,-122.405,567500,1070,280,1350,1610,4592,5102
1,3,3,1/29/2015,1,8,871001085,Mid_Farthest,0,0,1/1/1948,0,98199,47.6517,-122.406,652000,1200,270,1470,2200,6122,6122
2.75,4,3,10/22/2014,1.5,8,871001105,Mid_Farthest,0,0,1/1/1933,0,98199,47.6513,-122.406,845000,2100,1060,3160,2200,7143,6122
1.75,3,3,2/19/2015,1,7,871001365,Mid_Farthest,0,0,1/1/1952,0,98199,47.6514,-122.407,655000,1170,630,1800,1720,5102,5102
1.75,3,5,1/15/2015,1,7,871001484,Mid_Farthest,0,0,1/1/1947,0,98199,47.6529,-122.407,719000,900,900,1800,1650,5816,5816
2.25,4,5,6/23/2014,1,8,871001500,Mid_Farthest,0,0,1/1/1954,0,98199,47.6528,-122.408,735000,1340,930,2270,1800,5102,5102
1.75,4,3,7/1/2014,1,8,871001611,Mid_Farthest,0,0,1/1/1957,0,98199,47.6539,-122.408,616000,1700,0,1700,1480,5846,5177
2.25,4,3,9/11/2014,1,8,871001735,Mid_Farthest,0,0,1/1/1954,0,98199,47.6534,-122.409,650000,1300,610,1910,1810,5120,5153
3.5,3,3,5/6/2014,2,9,871001980,Mid_Farthest,0,0,1/1/1954,2004,98199,47.651,-122.409,910000,2080,940,3020,2060,4082,5102
2.5,4,3,7/2/2014,2,7,873900240,Mid_Farthest,0,0,1/1/2002,0,98198,47.3527,-122.315,256000,2050,0,2050,2030,5787,6615
2.5,2,3,5/22/2014,2,7,880000005,Mid_Nearest,0,0,1/1/1998,0,98106,47.5264,-122.366,168000,1160,0,1160,1380,2174,1919
2,3,3,8/11/2014,2,7,880000189,Mid_Nearest,0,0,1/1/2003,0,98106,47.526,-122.361,209000,1020,210,1230,1260,1340,1312
2,3,3,7/29/2014,2,7,880000205,Mid_Nearest,0,0,1/1/2011,0,98106,47.5262,-122.361,249000,810,450,1260,1260,1125,1172
2.5,3,3,12/13/2014,2,8,880000208,Mid_Nearest,0,0,1/1/2007,0,98106,47.5257,-122.361,320000,1240,370,1610,1270,1356,1314
1.75,3,3,8/21/2014,2,7,880000211,Mid_Nearest,0,0,1/1/2011,0,98106,47.5261,-122.361,255000,810,450,1260,1260,1133,1172
2,2,3,12/10/2014,1,7,886000015,Mid_Nearest,0,0,1/1/1956,0,98108,47.5346,-122.291,275000,950,340,1290,1290,9041,5000
1,2,3,3/2/2015,1,6,886000090,Mid_Nearest,0,0,1/1/1943,0,98108,47.5348,-122.295,395000,700,0,700,1500,7457,7130
1.75,3,3,11/3/2014,3,8,889000015,Nearest,0,0,1/1/2014,0,98105,47.6638,-122.319,599000,1650,0,1650,1650,1180,1960
2.25,3,3,3/16/2015,3,8,889000024,Nearest,0,0,1/1/2014,0,98105,47.6636,-122.319,645000,1640,0,1640,1720,1023,1960
1.75,3,3,8/11/2014,3,8,889000025,Nearest,0,0,1/1/2014,0,98105,47.6636,-122.319,599000,1650,0,1650,1720,1180,1960
1,2,3,7/10/2014,1,6,892000025,Mid_Farthest,0,0,1/1/1942,0,98146,47.506,-122.335,114975,740,0,740,980,6250,6957
1,3,4,4/2/2015,1,7,898000200,Farthest,0,0,1/1/1959,0,98022,47.2021,-121.999,219950,1200,0,1200,1300,7727,7718
1.5,3,4,10/1/2014,1,7,898000220,Farthest,0,0,1/1/1961,0,98022,47.2025,-121.999,262500,1610,0,1610,1410,10291,7729
2.5,3,3,6/23/2014,1,8,904000045,Mid_Farthest,0,0,1/1/1956,0,98199,47.6685,-122.409,1290000,1550,640,2190,2190,11394,9540
2.5,5,3,12/12/2014,1,8,908000010,Mid_Farthest,0,0,1/1/1976,2007,98058,47.4332,-122.144,360000,1680,1200,2880,2080,6902,5586
2.5,4,3,11/17/2014,2,7,908000260,Mid_Farthest,0,0,1/1/2004,0,98058,47.4334,-122.148,272000,1870,0,1870,2390,5692,5293
1,2,3,8/6/2014,1,6,910000104,Mid_Nearest,0,0,1/1/1950,0,98011,47.7644,-122.198,245500,790,0,790,1970,7500,8970
4.5,6,4,6/5/2014,3,9,913000315,Mid_Farthest,4,0,1/1/1977,0,98116,47.5837,-122.399,1300000,2782,1120,3902,1100,3880,3870
1,1,1,1/2/2015,1,6,913000340,Mid_Farthest,4,0,1/1/1910,1992,98116,47.5832,-122.399,252000,680,0,680,1010,1638,3621
1,4,3,5/20/2014,1.5,6,917000300,Mid_Nearest,0,0,1/1/1900,0,98103,47.6872,-122.344,452000,1210,0,1210,1540,3760,3800
1,2,5,4/21/2015,1,6,920069052,Farthest,0,0,1/1/1961,0,98022,47.2411,-122.043,243950,1120,0,1120,1680,35500,66022
1,3,4,9/17/2014,1,7,920069053,Farthest,0,0,1/1/1963,0,98022,47.238,-122.039,201000,960,0,960,1930,15273,51400
2.25,3,3,12/1/2014,1,10,921049141,Farthest,0,0,1/1/2001,0,98003,47.3207,-122.293,645000,3280,0,3280,1860,79279,24008
1.75,3,4,8/13/2014,1,7,921049315,Farthest,0,0,1/1/1956,0,98003,47.3257,-122.296,199000,1320,0,1320,1550,17390,19265
2,3,3,8/13/2014,1,7,921059132,Farthest,0,0,1/1/1991,0,98092,47.3248,-122.179,350000,1680,0,1680,2480,81893,38637
1.5,4,4,6/23/2014,1,8,921059161,Farthest,0,0,1/1/1974,0,98092,47.3267,-122.166,320000,1890,0,1890,2376,43560,5820
1.75,3,4,8/13/2014,1,6,921059200,Farthest,0,0,1/1/1984,0,98092,47.3156,-122.186,216000,1310,0,1310,2622,8670,7191
1,1,3,11/18/2014,1,6,922049078,Mid_Farthest,0,0,1/1/1939,0,98198,47.4152,-122.3,157000,870,0,870,1250,26326,10608
1.75,4,4,7/16/2014,1.5,7,922059020,Mid_Farthest,0,0,1/1/1935,0,98031,47.4153,-122.184,242025,1400,0,1400,1910,54014,8523
2,3,4,9/22/2014,1,7,922059161,Mid_Farthest,0,0,1/1/1983,0,98031,47.4066,-122.169,365000,2140,0,2140,2310,26600,8783
4.25,6,4,12/1/2014,2,10,922059169,Mid_Farthest,0,0,1/1/1991,0,98031,47.412,-122.168,800000,5140,340,5480,2470,189050,10429
1,2,5,4/14/2015,1.5,7,922069139,Farthest,0,0,1/1/1920,0,98038,47.407,-122.045,260000,1550,0,1550,1520,15250,34929
2,3,3,5/29/2014,2,8,922069169,Farthest,0,0,1/1/1988,0,98038,47.4088,-122.055,503000,1980,610,2590,3170,108900,108900
1,3,4,3/26/2015,1,8,923000095,Mid_Farthest,0,0,1/1/1952,0,98177,47.7261,-122.364,525000,1140,420,1560,2130,8100,8100
1.75,3,3,10/29/2014,2,8,923000115,Mid_Farthest,0,0,1/1/1942,1988,98177,47.7266,-122.363,588000,2310,0,2310,2200,7620,7672
1.5,3,4,4/8/2015,1,7,923000120,Mid_Farthest,0,0,1/1/1942,0,98177,47.7263,-122.363,515000,1130,1070,2200,2170,7620,7672
1,2,3,8/6/2014,1.5,7,923000265,Mid_Farthest,0,0,1/1/1944,0,98177,47.7256,-122.361,350000,1150,280,1430,1820,8157,8157
1,2,4,5/8/2014,1,7,923000270,Mid_Farthest,0,0,1/1/1948,0,98177,47.7257,-122.361,405000,1020,0,1020,1430,8155,8157
2.5,3,3,7/22/2014,1,10,923000280,Mid_Farthest,0,0,1/1/1956,1997,98177,47.7259,-122.361,699000,2090,490,2580,1660,8154,8155
1.5,4,4,8/18/2014,1.5,7,923000413,Mid_Farthest,0,0,1/1/1946,0,98177,47.7243,-122.363,515000,1400,340,1740,1600,8160,8160
1.75,3,3,4/19/2015,1,8,923000414,Mid_Farthest,0,0,1/1/1952,0,98177,47.7241,-122.363,670000,1850,0,1850,1600,8160,8160
2.5,5,3,7/18/2014,2,9,923000425,Mid_Farthest,0,0,1/1/2014,0,98177,47.7246,-122.363,865000,3190,0,3190,1650,8160,8160
2.75,4,4,2/23/2015,1.5,8,923000580,Mid_Farthest,2,0,1/1/1940,0,98177,47.7248,-122.365,614000,1780,980,2760,2720,8160,8160
1,2,4,1/29/2015,1,6,923049110,Mid_Farthest,0,0,1/1/1935,1978,98168,47.499,-122.301,168500,1020,0,1020,1510,7742,7742
2.5,4,3,5/29/2014,2,7,923049203,Mid_Farthest,0,0,1/1/2011,0,98168,47.4991,-122.299,350000,2040,0,2040,2020,22653,20502
1,4,3,7/14/2014,1,6,923049323,Mid_Farthest,0,0,1/1/1950,0,98168,47.4989,-122.302,239000,1280,0,1280,1310,8316,7830
1,3,4,5/8/2014,1,7,923049378,Mid_Farthest,0,0,1/1/1954,0,98168,47.4901,-122.303,207000,1490,0,1490,1490,8995,9000
1,2,4,11/19/2014,1,7,923049400,Mid_Farthest,0,0,1/1/1969,0,98168,47.4969,-122.3,185000,1390,0,1390,1200,11340,10224
4,5,4,7/17/2014,2,7,923049440,Mid_Farthest,0,0,1/1/1937,0,98168,47.5003,-122.306,312000,1950,950,2900,1360,9779,8000
1,3,3,11/10/2014,1,7,923049468,Mid_Farthest,0,0,1/1/1956,0,98168,47.4892,-122.306,218000,980,0,980,1430,12812,8986
1.75,4,5,7/15/2014,1,7,923059206,Mid_Nearest,0,0,1/1/1963,0,98056,47.492,-122.166,374000,1140,1080,2220,1670,15600,4800
3.25,4,3,5/27/2014,2,9,923059252,Mid_Nearest,0,0,1/1/2009,0,98056,47.5028,-122.17,450800,2510,0,2510,1590,5311,9583
2.5,4,3,4/1/2015,2,8,923059259,Mid_Nearest,0,0,1/1/2015,0,98056,47.4917,-122.17,455950,2720,0,2720,1940,5771,4184
1,2,4,8/14/2014,1,7,924000040,Mid_Farthest,0,0,1/1/1941,0,98177,47.7256,-122.361,324000,820,0,820,1410,8370,8370
2,4,3,12/8/2014,2,8,924059233,Mid_Nearest,0,0,1/1/1977,0,98005,47.583,-122.17,659000,2350,0,2350,1640,9329,9403
2,3,5,11/25/2014,1,5,924069042,Mid_Farthest,0,0,1/1/1931,0,98075,47.585,-122.051,775000,580,580,1160,2961,13747,16320
2,4,4,3/13/2015,1.5,6,924069106,Mid_Farthest,0,0,1/1/1947,0,98075,47.5849,-122.051,890000,1480,0,1480,2790,11171,20680
2.75,4,4,9/3/2014,1.5,8,924069176,Mid_Farthest,0,0,1/1/1995,0,98075,47.5836,-122.046,710000,1690,1020,2710,2110,41811,35656
1.75,3,3,8/19/2014,2,8,924069190,Mid_Farthest,0,0,1/1/1979,0,98075,47.5882,-122.052,440000,2000,0,2000,1820,11880,15120
2.5,4,3,6/3/2014,2,9,924069210,Mid_Farthest,0,0,1/1/1998,0,98075,47.5839,-122.052,695000,2961,0,2961,2620,12146,17749
2,4,5,3/4/2015,1.5,7,925049278,Nearest,0,0,1/1/1926,0,98115,47.6744,-122.301,607000,1490,0,1490,1510,4054,3889
1.75,3,4,8/11/2014,1.5,7,925049318,Nearest,0,0,1/1/1926,0,98115,47.6743,-122.301,475000,1550,0,1550,1510,4054,3889
2,2,4,4/28/2015,1,6,925049360,Nearest,0,0,1/1/1926,0,98105,47.6694,-122.298,512000,610,660,1270,1370,3881,5000
1.5,4,3,10/2/2014,1,8,925059042,Nearest,0,0,1/1/1978,0,98033,47.6734,-122.185,456000,1270,950,2220,2030,12385,8831
2.5,3,3,8/19/2014,1,8,925059078,Nearest,0,0,1/1/2013,0,98033,47.6743,-122.184,604950,1340,770,2110,2040,5608,9363
1.5,3,4,8/20/2014,1,7,925059107,Nearest,0,0,1/1/1952,0,98033,47.6736,-122.176,475000,1750,0,1750,1740,12632,12196
2,3,4,8/13/2014,2,7,925059113,Nearest,0,0,1/1/1970,0,98033,47.6734,-122.176,490000,2370,0,2370,1380,12196,12196
2.75,4,3,6/2/2014,2,9,925059137,Nearest,0,0,1/1/2014,0,98033,47.6679,-122.172,939000,3270,0,3270,2420,12880,7505
3.75,4,3,7/9/2014,2,10,925059193,Nearest,0,0,1/1/2008,0,98033,47.6739,-122.172,1070000,4260,0,4260,1950,9800,8970
2,3,4,8/28/2014,1,7,925059198,Nearest,0,0,1/1/1967,0,98033,47.6642,-122.173,514000,1770,0,1770,2250,7200,11250
2.5,4,5,10/23/2014,1,8,925059219,Nearest,0,0,1/1/1974,0,98033,47.6651,-122.174,664000,1250,620,1870,2000,16200,11250
2.5,3,3,5/7/2015,2,9,925059288,Nearest,0,0,1/1/2001,0,98033,47.6734,-122.173,750000,2400,0,2400,2080,7745,8615
2.5,4,3,7/22/2014,2,9,925059311,Nearest,0,0,1/1/2005,0,98033,47.6659,-122.172,810000,2910,0,2910,2910,6555,10419
2.5,4,3,3/12/2015,2,9,925059313,Nearest,0,0,1/1/2007,0,98033,47.6749,-122.176,920000,3540,0,3540,2150,7009,10290
3.25,4,4,1/5/2015,1,8,925069042,Mid_Farthest,0,0,1/1/1984,0,98053,47.6707,-122.045,713000,2840,0,2840,2550,54400,43560
3.75,5,3,1/26/2015,1.5,8,925069071,Mid_Farthest,0,0,1/1/1967,1990,98053,47.6745,-122.054,750000,3500,0,3500,3250,101494,38636
2.5,3,3,3/27/2015,2,10,925069100,Mid_Farthest,0,0,1/1/1997,0,98053,47.664,-122.041,820000,3030,0,3030,3370,46538,51450
1.75,3,3,5/7/2015,1,7,925069111,Mid_Farthest,0,0,1/1/1973,0,98053,47.6735,-122.041,568000,1760,0,1760,2320,235224,87120
1,3,3,3/18/2015,1,7,925069123,Mid_Farthest,0,0,1/1/1978,0,98053,47.6718,-122.044,590000,1610,0,1610,2510,58370,58127
2,4,3,9/10/2014,1,7,925069134,Mid_Nearest,0,0,1/1/1990,0,98052,47.6748,-122.049,870000,3090,0,3090,3300,41147,34280
1.75,2,3,3/4/2015,2,10,925069152,Mid_Farthest,0,0,1/1/1991,0,98053,47.6744,-122.05,890000,3050,0,3050,3050,50965,40107
2.5,4,4,6/9/2014,2,8,926069009,Mid_Farthest,0,0,1/1/1994,0,98077,47.7545,-122.047,649950,2350,0,2350,2370,63162,63162
1.5,3,3,5/20/2014,1,8,926069132,Mid_Farthest,0,0,1/1/1953,0,98077,47.7503,-122.051,450000,2060,0,2060,2320,44866,43995
3,4,3,7/21/2014,2,10,926069140,Mid_Farthest,0,0,1/1/2005,0,98077,47.7557,-122.036,879000,3590,0,3590,2790,89640,54014
2.5,4,4,11/24/2014,2,9,926069142,Mid_Farthest,0,0,1/1/1977,0,98077,47.7568,-122.05,480000,2870,0,2870,2700,35757,41221
3.25,4,4,9/26/2014,2,9,926069192,Mid_Farthest,0,0,1/1/1996,0,98077,47.7615,-122.041,880000,4060,0,4060,3100,52707,50755
2.5,4,3,4/20/2015,1,7,927200380,Nearest,0,0,1/1/1969,0,98034,47.7266,-122.175,465000,1220,870,2090,1740,12833,11200
2.25,3,3,1/28/2015,1,7,928000020,Mid_Nearest,0,0,1/1/1962,0,98155,47.7574,-122.322,466000,1280,600,1880,2020,7279,8274
2,4,4,4/21/2015,1,7,930000234,Mid_Farthest,0,0,1/1/1947,0,98177,47.7193,-122.361,525000,1130,1130,2260,1800,7680,7680
1.75,3,3,3/16/2015,1,8,930000289,Mid_Farthest,0,0,1/1/1951,0,98177,47.7165,-122.361,509007,1350,450,1800,1770,7620,7620
1.75,4,4,11/10/2014,1,7,930000305,Mid_Farthest,0,0,1/1/1950,0,98177,47.7172,-122.361,379400,1060,1060,2120,1530,7680,7680
2.75,4,3,12/4/2014,2,8,930000415,Mid_Farthest,2,0,1/1/1943,1994,98177,47.7168,-122.365,835000,3310,720,4030,2490,10240,7680
1.75,3,3,3/1/2015,1,7,930000425,Mid_Farthest,2,0,1/1/1947,0,98177,47.7166,-122.365,440000,980,590,1570,2420,5120,7200
2.5,3,4,5/27/2014,2,9,930000470,Mid_Farthest,1,0,1/1/1940,2001,98177,47.7175,-122.364,675000,2540,0,2540,2490,7680,7680
1.5,4,4,3/23/2015,1,7,934300140,Mid_Farthest,0,0,1/1/1962,0,98198,47.3708,-122.311,284950,1170,830,2000,1940,6778,7531
3,3,3,11/19/2014,1.5,8,936000055,Mid_Farthest,0,0,1/1/2008,0,98166,47.4545,-122.336,519500,2390,0,2390,1540,19454,26979
1.75,5,4,11/14/2014,1,7,936000060,Mid_Farthest,0,0,1/1/1947,1974,98166,47.4546,-122.337,310000,2190,0,2190,1620,27260,39480
1.5,4,3,9/4/2014,1.5,7,937000220,Mid_Farthest,0,0,1/1/1961,0,98198,47.4224,-122.289,219000,1370,0,1370,1370,7944,9181
1,4,3,2/20/2015,1.5,7,937000280,Mid_Farthest,0,0,1/1/1960,0,98198,47.4215,-122.289,199000,1280,0,1280,1540,10521,9384
1.5,3,3,12/24/2014,1,7,937000330,Mid_Farthest,0,0,1/1/1960,0,98198,47.4211,-122.29,157000,1170,0,1170,1550,11530,8605
